country,state,city,station,last_update,latitude,longitude,pollutant_id,pollutant_min,pollutant_max,pollutant_avg
India,Rajasthan,Bhilwara,"Pratap Nagar, Bhilwara - RSPCB","12-04-2026 20:00:00",25.339605,74.618883,NO2,9,54,22
India,Rajasthan,Bhiwadi,"RIICO Ind. Area III, Bhiwadi - RSPCB","12-04-2026 20:00:00",28.194909,76.862296,PM2.5,94,292,191
India,Rajasthan,Bhiwadi,"RIICO Ind. Area III, Bhiwadi - RSPCB","12-04-2026 20:00:00",28.194909,76.862296,CO,2,104,17
India,Rajasthan,Bhiwadi,"Vasundhara Nagar_UIT, Bhiwadi - RSPCB","12-04-2026 20:00:00",28.207266,76.829265,PM10,104,378,216
India,Rajasthan,Bhiwadi,"Vasundhara Nagar_UIT, Bhiwadi - RSPCB","12-04-2026 20:00:00",28.207266,76.829265,NH3,5,17,9
India,Rajasthan,Bhiwadi,"Vasundhara Nagar_UIT, Bhiwadi - RSPCB","12-04-2026 20:00:00",28.207266,76.829265,OZONE,5,134,111
India,Rajasthan,Bikaner,"MM Ground, Bikaner - RSPCB","12-04-2026 20:00:00",28.018792,73.292658,PM2.5,NA,NA,NA
India,Rajasthan,Bikaner,"MM Ground, Bikaner - RSPCB","12-04-2026 20:00:00",28.018792,73.292658,NH3,NA,NA,NA
India,Rajasthan,Bundi,"New Colony, Bundi - RSPCB","12-04-2026 20:00:00",25.435774,75.644272,NH3,2,22,6
India,Rajasthan,Alwar,"Moti Doongri, Alwar - RSPCB","12-04-2026 20:00:00",27.554793,76.611536,CO,28,80,34
India,Rajasthan,Banswara,"Rati Talai, Banswara - RSPCB","12-04-2026 20:00:00",23.555190,74.440010,OZONE,1,180,63
India,Rajasthan,Baran,"Bamboliya, Baran - RSPCB","12-04-2026 20:00:00",25.106006,76.469948,PM10,81,179,122
India,Rajasthan,Barmer,"Railway Colony, Barmer - RSPCB","12-04-2026 20:00:00",25.747299,71.393989,PM2.5,12,82,41
India,Rajasthan,Barmer,"Railway Colony, Barmer - RSPCB","12-04-2026 20:00:00",25.747299,71.393989,NH3,3,5,4
India,Rajasthan,Barmer,"Railway Colony, Barmer - RSPCB","12-04-2026 20:00:00",25.747299,71.393989,CO,9,34,15
India,Rajasthan,Bharatpur,"Krishna Nagar, Bharatpur - RSPCB","12-04-2026 20:00:00",27.215415,77.50873,PM2.5,NA,NA,NA
India,Rajasthan,Chittorgarh,"Shastri Nagar, Chittorgarh - RSPCB","12-04-2026 20:00:00",24.892047,74.623527,PM2.5,32,173,70
India,Rajasthan,Chittorgarh,"Shastri Nagar, Chittorgarh - RSPCB","12-04-2026 20:00:00",24.892047,74.623527,OZONE,2,139,124
India,Rajasthan,Churu,"Subash Chowk, Churu - RSPCB","12-04-2026 20:00:00",28.296139,74.961696,NH3,5,9,6
India,Rajasthan,Dholpur,"Raja Ganj, Dholpur - RSPCB","12-04-2026 20:00:00",26.699557,77.898881,PM10,65,483,124
India,Rajasthan,Dholpur,"Raja Ganj, Dholpur - RSPCB","12-04-2026 20:00:00",26.699557,77.898881,NO2,16,68,34
India,Punjab,Patiala,"Model Town, Patiala - PPCB","12-04-2026 20:00:00",30.349388,76.366642,PM2.5,NA,NA,NA
India,Punjab,Patiala,"Model Town, Patiala - PPCB","12-04-2026 20:00:00",30.349388,76.366642,NO2,NA,NA,NA
India,Punjab,Patiala,"Model Town, Patiala - PPCB","12-04-2026 20:00:00",30.349388,76.366642,OZONE,16,53,41
India,Punjab,Rupnagar,"Ratanpura, Rupnagar - Ambuja Cements","12-04-2026 20:00:00",31.0325454,76.5623046,PM10,15,34,22
India,Rajasthan,Jaipur,"Mansarovar Sector-12, Jaipur - RSPCB","12-04-2026 20:00:00",26.843698,75.766894,PM10,58,276,133
India,Rajasthan,Jaipur,"Mansarovar Sector-12, Jaipur - RSPCB","12-04-2026 20:00:00",26.843698,75.766894,SO2,1,8,4
India,Rajasthan,Jaipur,"Police Commissionerate, Jaipur - RSPCB","12-04-2026 20:00:00",26.9164092,75.7994901,PM10,56,192,114
India,Rajasthan,Dungarpur,"Bhoiwada, Dungarpur - RSPCB","12-04-2026 20:00:00",23.837789,73.714926,PM2.5,35,140,63
India,Rajasthan,Dungarpur,"Bhoiwada, Dungarpur - RSPCB","12-04-2026 20:00:00",23.837789,73.714926,NH3,14,20,17
India,Rajasthan,Jaipur,"Police Commissionerate, Jaipur - RSPCB","12-04-2026 20:00:00",26.9164092,75.7994901,NH3,31,111,48
India,Rajasthan,Jaipur,"Sector-2 Murlipura, Jaipur - RSPCB","12-04-2026 20:00:00",26.960669,75.771817,PM2.5,39,320,156
India,Rajasthan,Jaipur,"Police Commissionerate, Jaipur - RSPCB","12-04-2026 20:00:00",26.9164092,75.7994901,CO,52,61,56
India,Rajasthan,Tonk,"Shastri Nagar, Tonk - RSPCB","12-04-2026 20:00:00",26.159933,75.780517,PM10,25,310,136
India,Rajasthan,Tonk,"Shastri Nagar, Tonk - RSPCB","12-04-2026 20:00:00",26.159933,75.780517,CO,26,75,32
India,Sikkim,Gangtok,"Zero Point GICI, Gangtok - SSPCB","12-04-2026 20:00:00",27.338530,88.614099,NH3,1,1,1
India,Sikkim,Gangtok,"Zero Point GICI, Gangtok - SSPCB","12-04-2026 20:00:00",27.338530,88.614099,OZONE,17,28,27
India,TamilNadu,Chennai,"Arumbakkam, Chennai - TNPCB","12-04-2026 20:00:00",13.0664,"80.2112 ",NO2,9,14,11
India,TamilNadu,Chennai,"Arumbakkam, Chennai - TNPCB","12-04-2026 20:00:00",13.0664,"80.2112 ",SO2,1,3,2
India,TamilNadu,Chennai,"Kodungaiyur, Chennai - TNPCB","12-04-2026 20:00:00",13.1278,80.2642,SO2,5,7,6
India,TamilNadu,Chennai,"Manali Village, Chennai - TNPCB","12-04-2026 20:00:00",13.1662,80.2584,PM2.5,9,36,18
India,TamilNadu,Chennai,"Manali Village, Chennai - TNPCB","12-04-2026 20:00:00",13.1662,80.2584,PM10,19,61,31
India,Rajasthan,Kota,"Shrinath Puram, Kota - RSPCB","12-04-2026 20:00:00",25.14389,75.821256,SO2,3,47,12
India,Rajasthan,Kota,"Shrinath Puram, Kota - RSPCB","12-04-2026 20:00:00",25.14389,75.821256,CO,21,120,33
India,Rajasthan,Nagaur,"Karni Colony, Nagaur - RSPCB","12-04-2026 20:00:00",27.213494,73.734444,NO2,7,33,16
India,Rajasthan,Nagaur,"Karni Colony, Nagaur - RSPCB","12-04-2026 20:00:00",27.213494,73.734444,SO2,2,7,4
India,Rajasthan,Pali,"Indira Colony Vistar, Pali - RSPCB","12-04-2026 20:00:00",25.771061," 73.340227",NH3,1,7,4
India,Rajasthan,Pali,"Indira Colony Vistar, Pali - RSPCB","12-04-2026 20:00:00",25.771061," 73.340227",CO,16,44,26
India,Rajasthan,Pali,"Indira Colony Vistar, Pali - RSPCB","12-04-2026 20:00:00",25.771061," 73.340227",OZONE,8,74,46
India,Rajasthan,Pratapgarh,"Pragati Nagar, Pratapgarh - RSPCB","12-04-2026 20:00:00",24.041198,74.780702,PM10,82,161,112
India,Rajasthan,Pratapgarh,"Pragati Nagar, Pratapgarh - RSPCB","12-04-2026 20:00:00",24.041198,74.780702,OZONE,56,106,95
India,Rajasthan,Rajsamand,"Dhoinda, Rajsamand - RSPCB","12-04-2026 20:00:00",25.036360,73.883502,PM10,61,141,84
India,Rajasthan,"Sawai Madhopur","Sahu Nagar, Sawai Madhopur - RSPCB","12-04-2026 20:00:00",26.031443,76.359327,PM2.5,12,221,50
India,Rajasthan,Sikar,"Radhakishan Pura, Sikar - RSPCB","12-04-2026 20:00:00",27.608912,75.153302,PM2.5,27,207,60
India,Rajasthan,Sirohi,"Vedhaynath Colony, Sirohi - RSPCB","12-04-2026 20:00:00",24.885261,72.857549,PM2.5,17,68,38
India,Rajasthan,"Sri Ganganagar","Old City, Sri Ganganagar - RSPCB","12-04-2026 20:00:00",29.931624,73.864511,PM10,49,147,97
India,Rajasthan,"Sri Ganganagar","Old City, Sri Ganganagar - RSPCB","12-04-2026 20:00:00",29.931624,73.864511,NO2,7,26,14
India,Rajasthan,"Sri Ganganagar","Old City, Sri Ganganagar - RSPCB","12-04-2026 20:00:00",29.931624,73.864511,SO2,3,13,4
India,Rajasthan,Jodhpur,"Mandor, Jodhpur - RSPCB","12-04-2026 20:00:00",26.358805,73.047444,SO2,1,6,2
India,Rajasthan,Jodhpur,"Samrat Ashok Udhyan, Jodhpur - RSPCB","12-04-2026 20:00:00",26.253384,72.976571,NH3,4,8,6
India,Rajasthan,Karauli,"Satyawati Vihar, Karauli - RSPCB","12-04-2026 20:00:00",26.506177,77.025989,NO2,NA,NA,NA
India,Rajasthan,Karauli,"Satyawati Vihar, Karauli - RSPCB","12-04-2026 20:00:00",26.506177,77.025989,SO2,NA,NA,NA
India,Rajasthan,Kota,"Dhanmandi, Kota - RSPCB","12-04-2026 20:00:00",25.164090,75.858137,NO2,20,137,54
India,Rajasthan,Kota,"Nayapura, Kota - RSPCB","12-04-2026 20:00:00",25.196024,75.855668,PM10,73,157,113
India,Rajasthan,Kota,"Nayapura, Kota - RSPCB","12-04-2026 20:00:00",25.196024,75.855668,NO2,14,115,48
India,Rajasthan,Jaisalmer,"Sadar Bazar, Jaisalmer - RSPCB","12-04-2026 20:00:00",26.912329,70.909168,PM10,82,380,122
India,Rajasthan,Jaisalmer,"Sadar Bazar, Jaisalmer - RSPCB","12-04-2026 20:00:00",26.912329,70.909168,SO2,3,7,4
India,Rajasthan,Jalore,"Mudtra Sili, Jalore - RSPCB","12-04-2026 20:00:00",25.344694,72.626208,NH3,3,6,4
India,Rajasthan,Jhalawar,"Rajlaxmi Nagar, Jhalawar - RSPCB","12-04-2026 20:00:00",24.588397,76.172782,SO2,2,24,12
India,Rajasthan,Jhalawar,"Rajlaxmi Nagar, Jhalawar - RSPCB","12-04-2026 20:00:00",24.588397,76.172782,OZONE,7,152,134
India,Rajasthan,Jhunjhunu,"Indra Nagar, Jhunjhunu - RSPCB","12-04-2026 20:00:00",28.108988,75.386577,PM10,54,205,115
India,Rajasthan,Jhunjhunu,"Indra Nagar, Jhunjhunu - RSPCB","12-04-2026 20:00:00",28.108988,75.386577,NO2,10,40,22
India,Rajasthan,Jhunjhunu,"Indra Nagar, Jhunjhunu - RSPCB","12-04-2026 20:00:00",28.108988,75.386577,SO2,4,16,8
India,TamilNadu,Chennai,"Manali Village, Chennai - TNPCB","12-04-2026 20:00:00",13.1662,80.2584,CO,36,42,38
India,TamilNadu,Chennai,"Manali, Chennai - CPCB","12-04-2026 20:00:00",13.164544,80.26285,PM10,33,58,45
India,TamilNadu,Chennai,"Manali, Chennai - CPCB","12-04-2026 20:00:00",13.164544,80.26285,NO2,10,12,11
India,TamilNadu,Chennai,"Manali, Chennai - CPCB","12-04-2026 20:00:00",13.164544,80.26285,SO2,9,24,17
India,Rajasthan,Jodhpur,"Collectorate, Jodhpur - RSPCB","12-04-2026 20:00:00",26.268249,73.0193853,NO2,14,22,17
India,Rajasthan,Jodhpur,"Digari Kalan, Jodhpur - RSPCB","12-04-2026 20:00:00",26.295810,73.082283,NO2,9,34,17
India,Rajasthan,Jodhpur,"Digari Kalan, Jodhpur - RSPCB","12-04-2026 20:00:00",26.295810,73.082283,CO,4,26,6
India,TamilNadu,Chennai,"Manali, Chennai - CPCB","12-04-2026 20:00:00",13.164544,80.26285,CO,11,88,14
India,TamilNadu,Chennai,"Perungudi, Chennai - TNPCB","12-04-2026 20:00:00",12.9533,80.2357,PM10,19,71,40
India,Uttar_Pradesh,Agra,"Sector-3B Avas Vikas Colony, Agra - UPPCB","12-04-2026 20:00:00",27.19412,77.96237,CO,11,80,15
India,Uttar_Pradesh,Agra,"Sector-3B Avas Vikas Colony, Agra - UPPCB","12-04-2026 20:00:00",27.19412,77.96237,OZONE,4,7,7
India,Uttar_Pradesh,Agra,"Shastripuram, Agra - UPPCB","12-04-2026 20:00:00",27.19862,77.92066,PM2.5,13,130,61
India,Uttar_Pradesh,Agra,"Shastripuram, Agra - UPPCB","12-04-2026 20:00:00",27.19862,77.92066,PM10,64,213,133
India,Uttar_Pradesh,Agra,"Shastripuram, Agra - UPPCB","12-04-2026 20:00:00",27.19862,77.92066,NO2,16,16,16
India,Uttar_Pradesh,Baghpat,"Sardar Patel Inter College, Baghpat - UPPCB","12-04-2026 20:00:00",28.964949,77.278761,PM2.5,11,172,61
India,Uttar_Pradesh,Baghpat,"Sardar Patel Inter College, Baghpat - UPPCB","12-04-2026 20:00:00",28.964949,77.278761,NO2,9,43,17
India,Uttar_Pradesh,Baghpat,"Sardar Patel Inter College, Baghpat - UPPCB","12-04-2026 20:00:00",28.964949,77.278761,SO2,21,52,35
India,Uttar_Pradesh,Bareilly,"Civil Lines, Bareilly - UPPCB","12-04-2026 20:00:00",28.359581,79.414455,PM2.5,29,55,44
India,Uttar_Pradesh,Bareilly,"Civil Lines, Bareilly - UPPCB","12-04-2026 20:00:00",28.359581,79.414455,NH3,1,3,1
India,Uttar_Pradesh,Bareilly,"Civil Lines, Bareilly - UPPCB","12-04-2026 20:00:00",28.359581,79.414455,SO2,16,49,32
India,Uttar_Pradesh,Bareilly,"Rajendra Nagar, Bareilly - UPPCB","12-04-2026 20:00:00",28.38910936,79.42963708,PM2.5,19,42,31
India,Telangana,Hyderabad,"Nacharam_TSIIC IALA, Hyderabad - TSPCB","12-04-2026 20:00:00",17.429398,78.569354,CO,23,26,24
India,Telangana,Hyderabad,"New Malakpet, Hyderabad - TSPCB","12-04-2026 20:00:00",17.37206,78.50864,PM10,77,90,84
India,Telangana,Hyderabad,"New Malakpet, Hyderabad - TSPCB","12-04-2026 20:00:00",17.37206,78.50864,SO2,13,20,16
India,Telangana,Hyderabad,"New Malakpet, Hyderabad - TSPCB","12-04-2026 20:00:00",17.37206,78.50864,OZONE,20,51,42
India,Telangana,Hyderabad,"Ramachandrapuram, Hyderabad - TSPCB","12-04-2026 20:00:00",17.528544,78.286195,NH3,3,4,4
India,Telangana,Hyderabad,"Ramachandrapuram, Hyderabad - TSPCB","12-04-2026 20:00:00",17.528544,78.286195,CO,27,42,29
India,Telangana,Hyderabad,"Sanathnagar, Hyderabad - TSPCB","12-04-2026 20:00:00",17.4559458,78.4332152,PM2.5,45,64,53
India,Telangana,Hyderabad,"Sanathnagar, Hyderabad - TSPCB","12-04-2026 20:00:00",17.4559458,78.4332152,CO,39,54,46
India,Tripura,Agartala,"Bardowali, Agartala - Tripura SPCB","12-04-2026 20:00:00",23.8175497,91.2726974,PM10,90,137,110
India,Tripura,Agartala,"Bardowali, Agartala - Tripura SPCB","12-04-2026 20:00:00",23.8175497,91.2726974,NH3,2,6,4
India,Tripura,Agartala,"Bardowali, Agartala - Tripura SPCB","12-04-2026 20:00:00",23.8175497,91.2726974,SO2,3,4,3
India,Uttar_Pradesh,Agra,"Rohta, Agra - UPPCB","12-04-2026 20:00:00",27.106972,78.000111,CO,8,22,9
India,Uttar_Pradesh,Agra,"Rohta, Agra - UPPCB","12-04-2026 20:00:00",27.106972,78.000111,OZONE,14,15,14
India,Uttar_Pradesh,Agra,"Sanjay Palace, Agra - UPPCB","12-04-2026 20:00:00",27.19865833,78.00598056,NO2,8,19,12
India,Uttar_Pradesh,Agra,"Sanjay Palace, Agra - UPPCB","12-04-2026 20:00:00",27.19865833,78.00598056,SO2,17,18,18
India,TamilNadu,Ooty,"Bombay Castel, Ooty - TNPCB","12-04-2026 20:00:00",11.4068288,76.7138973,CO,27,28,27
India,TamilNadu,Thoothukudi,"Meelavittan, Thoothukudi - TNPCB","12-04-2026 20:00:00","8.816428 ",78.099039,NO2,12,20,15
India,TamilNadu,Thoothukudi,"Meelavittan, Thoothukudi - TNPCB","12-04-2026 20:00:00","8.816428 ",78.099039,OZONE,27,34,28
India,Telangana,Hyderabad,"ECIL Kapra, Hyderabad - TSPCB","12-04-2026 20:00:00",17.470431,78.566959,NH3,4,6,5
India,Telangana,Hyderabad,"ECIL Kapra, Hyderabad - TSPCB","12-04-2026 20:00:00",17.470431,78.566959,SO2,11,22,15
India,Telangana,Hyderabad,"Kokapet, Hyderabad - TSPCB","12-04-2026 20:00:00",17.393559,78.339194,NO2,12,15,13
India,TamilNadu,Chennai,"Perungudi, Chennai - TNPCB","12-04-2026 20:00:00",12.9533,80.2357,NH3,NA,NA,NA
India,TamilNadu,Chennai,"Perungudi, Chennai - TNPCB","12-04-2026 20:00:00",12.9533,80.2357,SO2,1,8,4
India,TamilNadu,Chennai,"Perungudi, Chennai - TNPCB","12-04-2026 20:00:00",12.9533,80.2357,CO,22,42,33
India,TamilNadu,Madurai,"Uchapatti, Madurai - TNPCB","12-04-2026 20:00:00",9.865935,78.022669,SO2,NA,NA,NA
India,TamilNadu,Madurai,"Uchapatti, Madurai - TNPCB","12-04-2026 20:00:00",9.865935,78.022669,OZONE,1,1,1
India,TamilNadu,Coimbatore,"SIDCO Kurichi, Coimbatore - TNPCB","12-04-2026 20:00:00",10.942451,76.978996,SO2,24,26,25
India,TamilNadu,Coimbatore,"SIDCO Kurichi, Coimbatore - TNPCB","12-04-2026 20:00:00",10.942451,76.978996,OZONE,20,24,22
India,Uttar_Pradesh,Agra,"Manoharpur, Agra - UPPCB","12-04-2026 20:00:00",27.23711,78.01936,NO2,20,20,20
India,Uttar_Pradesh,Bareilly,"Rajendra Nagar, Bareilly - UPPCB","12-04-2026 20:00:00",28.38910936,79.42963708,CO,24,30,24
India,Uttar_Pradesh,Bulandshahr,"Yamunapuram, Bulandshahr - UPPCB","12-04-2026 20:00:00",28.406963,77.849831,PM10,117,210,160
India,Uttar_Pradesh,Bulandshahr,"Yamunapuram, Bulandshahr - UPPCB","12-04-2026 20:00:00",28.406963,77.849831,OZONE,5,67,52
India,Uttar_Pradesh,Firozabad,"Nagla Bhau, Firozabad - UPPCB","12-04-2026 20:00:00",27.168897,78.376960,PM10,53,145,92
India,Uttar_Pradesh,Firozabad,"Nagla Bhau, Firozabad - UPPCB","12-04-2026 20:00:00",27.168897,78.376960,SO2,23,57,29
India,Uttar_Pradesh,"Greater Noida","Knowledge Park - III, Greater Noida - UPPCB","12-04-2026 20:00:00",28.47272,77.482000,CO,10,98,34
India,Uttar_Pradesh,"Greater Noida","Knowledge Park - V, Greater Noida - UPPCB","12-04-2026 20:00:00",28.557054,77.453663,NO2,34,126,74
India,Uttar_Pradesh,"Greater Noida","Knowledge Park - V, Greater Noida - UPPCB","12-04-2026 20:00:00",28.557054,77.453663,CO,12,98,17
India,Uttar_Pradesh,Jhansi,"Shivaji Nagar, Jhansi - UPPCB","12-04-2026 20:00:00",25.4547,78.6039,PM2.5,25,58,34
India,Uttar_Pradesh,Jhansi,"Shivaji Nagar, Jhansi - UPPCB","12-04-2026 20:00:00",25.4547,78.6039,PM10,67,154,86
India,Uttar_Pradesh,Ghaziabad,"Loni, Ghaziabad - UPPCB","12-04-2026 20:00:00",28.757294,77.278792,NO2,10,96,40
India,Uttar_Pradesh,Ghaziabad,"Loni, Ghaziabad - UPPCB","12-04-2026 20:00:00",28.757294,77.278792,SO2,4,32,17
India,Uttar_Pradesh,Ghaziabad,"Loni, Ghaziabad - UPPCB","12-04-2026 20:00:00",28.757294,77.278792,OZONE,8,80,77
India,Uttar_Pradesh,Ghaziabad,"Sanjay Nagar, Ghaziabad - UPPCB","12-04-2026 20:00:00",28.685382,77.453839,PM10,103,274,157
India,Uttar_Pradesh,Ghaziabad,"Sanjay Nagar, Ghaziabad - UPPCB","12-04-2026 20:00:00",28.685382,77.453839,CO,14,114,32
India,Uttar_Pradesh,Kanpur,"Nehru Nagar, Kanpur - UPPCB","12-04-2026 20:00:00",26.4703136,80.3229863,SO2,6,106,20
India,Uttar_Pradesh,Khora,"Prashant Garden, Khora - UPPCB","12-04-2026 20:00:00",28.61119,77.34206,SO2,2,31,12
India,Uttar_Pradesh,Khurja,"Kalindi Kunj, Khurja - UPPCB","12-04-2026 20:00:00",28.2348927,77.8683002,SO2,10,10,10
India,Uttar_Pradesh,Firozabad,"Vibhab Nagar, Firozabad - UPPCB","12-04-2026 20:00:00",27.1594,78.3953,SO2,1,4,3
India,Uttar_Pradesh,Firozabad,"Vibhab Nagar, Firozabad - UPPCB","12-04-2026 20:00:00",27.1594,78.3953,CO,4,17,10
India,Uttar_Pradesh,Ghaziabad,"Indirapuram, Ghaziabad - UPPCB","12-04-2026 20:00:00",28.646233,77.358075,NO2,16,106,46
India,Uttar_Pradesh,Gorakhpur,"Madan Mohan Malaviya University of Technology, Gorakhpur - UPPCB","12-04-2026 20:00:00",26.730136,83.433859,NO2,11,12,11
India,Uttar_Pradesh,Gorakhpur,"Madan Mohan Malaviya University of Technology, Gorakhpur - UPPCB","12-04-2026 20:00:00",26.730136,83.433859,OZONE,1,10,6
India,Uttar_Pradesh,Kanpur,"FTI Kidwai Nagar, Kanpur - UPPCB","12-04-2026 20:00:00",26.428282,80.327067,PM10,55,147,90
India,Uttar_Pradesh,Kanpur,"FTI Kidwai Nagar, Kanpur - UPPCB","12-04-2026 20:00:00",26.428282,80.327067,CO,32,48,33
India,Uttar_Pradesh,Ghaziabad,"Vasundhara, Ghaziabad - UPPCB","12-04-2026 20:00:00",28.6603346,77.3572563,PM10,115,410,201
India,Uttar_Pradesh,Lucknow,"Gomti Nagar, Lucknow - UPPCB","12-04-2026 20:00:00",26.868120,81.005119,PM2.5,108,253,164
India,Uttar_Pradesh,Moradabad,"Jigar Colony, Moradabad - UPPCB","12-04-2026 20:00:00",28.856664,78.772638,PM2.5,34,95,58
India,Uttar_Pradesh,Moradabad,"Jigar Colony, Moradabad - UPPCB","12-04-2026 20:00:00",28.856664,78.772638,NO2,25,25,25
India,Uttar_Pradesh,Moradabad,"Jigar Colony, Moradabad - UPPCB","12-04-2026 20:00:00",28.856664,78.772638,SO2,17,36,24
India,Uttar_Pradesh,Moradabad,"Jigar Colony, Moradabad - UPPCB","12-04-2026 20:00:00",28.856664,78.772638,OZONE,17,23,22
India,Uttar_Pradesh,Moradabad,"Kashiram Nagar, Moradabad - UPPCB","12-04-2026 20:00:00",28.849399,78.742362,NO2,24,25,25
India,Uttar_Pradesh,Moradabad,"Kashiram Nagar, Moradabad - UPPCB","12-04-2026 20:00:00",28.849399,78.742362,SO2,4,101,33
India,Uttar_Pradesh,Moradabad,"Transport Nagar, Moradabad - UPPCB","12-04-2026 20:00:00",28.802625,78.753728,NO2,29,29,29
India,Uttar_Pradesh,Moradabad,"Transport Nagar, Moradabad - UPPCB","12-04-2026 20:00:00",28.802625,78.753728,CO,88,103,101
India,Uttar_Pradesh,Modinagar,"SRM University, Modinagar - UPPCB","12-04-2026 20:00:00","28.798171 ","77.540243 ",PM10,114,181,141
India,Uttar_Pradesh,Modinagar,"SRM University, Modinagar - UPPCB","12-04-2026 20:00:00","28.798171 ","77.540243 ",SO2,13,61,27
India,Uttar_Pradesh,Moradabad,"Eco Herbal Park, Moradabad - UPPCB","12-04-2026 20:00:00",28.840739,78.697531,NO2,14,40,25
India,Uttar_Pradesh,Moradabad,"Eco Herbal Park, Moradabad - UPPCB","12-04-2026 20:00:00",28.840739,78.697531,SO2,8,18,12
India,Uttar_Pradesh,Moradabad,"Eco Herbal Park, Moradabad - UPPCB","12-04-2026 20:00:00",28.840739,78.697531,CO,13,32,18
India,Uttar_Pradesh,Meerut,"Ganga Nagar, Meerut - UPPCB","12-04-2026 20:00:00",28.999264,77.7590354,PM2.5,18,128,67
India,Uttar_Pradesh,Meerut,"Ganga Nagar, Meerut - UPPCB","12-04-2026 20:00:00",28.999264,77.7590354,NO2,100,152,129
India,Uttar_Pradesh,Meerut,"Ganga Nagar, Meerut - UPPCB","12-04-2026 20:00:00",28.999264,77.7590354,NH3,5,6,6
India,Uttar_Pradesh,Meerut,"Pallavpuram Phase 2, Meerut - UPPCB","12-04-2026 20:00:00",29.063510,77.709723,NO2,13,92,43
India,Uttar_Pradesh,Muzaffarnagar,"New Mandi, Muzaffarnagar - UPPCB","12-04-2026 20:00:00",29.4723508,77.7194031,NH3,6,9,8
India,Uttar_Pradesh,Muzaffarnagar,"New Mandi, Muzaffarnagar - UPPCB","12-04-2026 20:00:00",29.4723508,77.7194031,OZONE,41,153,126
India,Uttar_Pradesh,Noida,"Sector - 125, Noida - UPPCB","12-04-2026 20:00:00",28.5447608,77.3231257,NO2,8,118,50
India,Uttar_Pradesh,Lucknow,"Gomti Nagar, Lucknow - UPPCB","12-04-2026 20:00:00",26.868120,81.005119,OZONE,37,49,48
India,Uttar_Pradesh,Lucknow,"Kendriya Vidyalaya, Lucknow - CPCB","12-04-2026 20:00:00",26.906111,80.948222,PM10,124,159,143
India,Uttar_Pradesh,Lucknow,"Talkatora District Industries Center, Lucknow - CPCB","12-04-2026 20:00:00",26.83399722,80.8917361,PM10,90,112,102
India,Uttar_Pradesh,Lucknow,"Kukrail Picnic Spot-1, Lucknow - UPPCB","12-04-2026 20:00:00",26.90723,80.98579,PM10,111,154,128
India,Uttar_Pradesh,Meerut,"Pallavpuram Phase 2, Meerut - UPPCB","12-04-2026 20:00:00",29.063510,77.709723,OZONE,14,122,95
India,Uttar_Pradesh,Noida,"Sector - 62, Noida - IMD","12-04-2026 20:00:00",28.6245479,77.3577104,OZONE,27,97,92
India,Uttar_Pradesh,Varanasi,"Bhelupur, Varanasi - UPPCB","12-04-2026 20:00:00",25.301778,82.996789,PM10,69,186,113
India,Uttar_Pradesh,Varanasi,"Bhelupur, Varanasi - UPPCB","12-04-2026 20:00:00",25.301778,82.996789,NO2,8,8,8
India,Uttar_Pradesh,Varanasi,"Bhelupur, Varanasi - UPPCB","12-04-2026 20:00:00",25.301778,82.996789,CO,4,20,9
India,Uttar_Pradesh,Varanasi,"Bhelupur, Varanasi - UPPCB","12-04-2026 20:00:00",25.301778,82.996789,OZONE,11,26,21
India,Uttar_Pradesh,Varanasi,"IESD Banaras Hindu University, Varanasi - UPPCB","12-04-2026 20:00:00",25.262326,82.995408,NO2,2,2,2
India,Uttar_Pradesh,Prayagraj,"Nagar Nigam, Prayagraj - UPPCB","12-04-2026 20:00:00","25.44919916 ","81.82735986 ",NO2,5,5,5
India,Uttar_Pradesh,Prayagraj,"Nagar Nigam, Prayagraj - UPPCB","12-04-2026 20:00:00","25.44919916 ","81.82735986 ",SO2,10,33,21
India,Uttar_Pradesh,Noida,"Sector-1, Noida - UPPCB","12-04-2026 20:00:00",28.5898,77.3101,CO,21,70,27
India,Uttar_Pradesh,Noida,"Sector-1, Noida - UPPCB","12-04-2026 20:00:00",28.5898,77.3101,OZONE,3,77,63
India,Uttar_Pradesh,Vrindavan,"Omex Eternity, Vrindavan - UPPCB","12-04-2026 20:00:00",27.5714090,77.6557570,PM10,67,180,128
India,Uttar_Pradesh,Varanasi,"Ardhali Bazar, Varanasi - UPPCB","12-04-2026 20:00:00",25.3505986,82.9083074,PM2.5,57,93,73
India,Uttar_Pradesh,Varanasi,"Ardhali Bazar, Varanasi - UPPCB","12-04-2026 20:00:00",25.3505986,82.9083074,CO,10,24,13
India,Uttar_Pradesh,Prayagraj,"Motilal Nehru NIT, Prayagraj - UPPCB","12-04-2026 20:00:00",25.494,81.863,CO,9,24,10
India,Uttar_Pradesh,Vrindavan,"Omex Eternity, Vrindavan - UPPCB","12-04-2026 20:00:00",27.5714090,77.6557570,NO2,27,27,27
India,Uttar_Pradesh,Varanasi,"Maldahiya, Varanasi - UPPCB","12-04-2026 20:00:00",25.32393,82.99687,PM10,69,124,99
India,Uttarakhand,Dehradun,"Doon University, Dehradun - UKPCB","12-04-2026 20:00:00",30.269444,78.044167,SO2,1,2,1
India,Uttarakhand,Dehradun,"Doon University, Dehradun - UKPCB","12-04-2026 20:00:00",30.269444,78.044167,OZONE,10,55,48
